pH,EC,W_Temp,A_Temp,Humid,CO2,Light_On_Off,Water_cooler,Air_Cooler,Air_Vent,Dehumidifier,Humidifier,Acid_Dozer,Base_Dozer,Nutrient_Dozer,Distilled_Water_Dozer,Binary,Decimal_Label
6.12,0.99,24.62,18.72,87.1,683,1,1,0,0,1,0,0,0,0,0,1100100000,800
6.4,0.7,16.6,23.1,76.6,598,0,0,0,0,0,0,0,0,0,0,0000000000,0
5.47,1.3,22.63,19.82,73.6,977,1,1,0,0,0,0,0,1,0,1,1100000101,773
6.85,1.39,22.27,18.55,58.7,575,1,1,0,0,0,1,1,0,0,1,1100011001,793
5.77,0.54,19.28,23.7,71.4,928,0,0,0,0,0,0,0,1,1,0,0000000110,6
6.19,1.25,22.86,26.54,85.1,1074,1,1,1,1,1,0,0,0,0,1,1111100001,993
6.08,1.07,21.8,17.64,60.6,1169,0,0,0,1,0,0,0,0,0,0,0001000000,64
5.58,1.32,18.57,19.52,76.1,902,0,0,0,0,0,0,0,1,0,1,0000000101,5
6.75,0.96,23.3,22.22,62.9,696,0,1,0,0,0,0,1,0,0,0,0100001000,264
6.18,0.96,20.52,26.38,70.5,636,0,0,1,0,0,0,0,0,0,0,0010000000,128
7.14,0.63,16.24,28.27,86.0,1094,0,0,1,1,1,0,1,0,0,0,0011101000,232
6.29,0.69,23.3,18.85,88.4,824,1,1,0,0,1,0,0,0,0,0,1100100000,800
5.61,1.15,17.13,20.91,64.1,395,0,0,0,0,0,0,0,1,0,0,0000000100,4
5.94,0.66,23.46,28.46,86.4,798,0,1,1,0,1,0,0,0,0,0,0110100000,416
6.5,0.79,16.11,27.11,80.2,1128,1,0,1,1,1,0,0,0,0,0,1011100000,736
5.39,0.63,15.72,27.71,70.5,1023,1,0,1,1,0,0,0,1,0,0,1011000100,708
5.98,0.91,24.46,21.62,78.9,346,0,1,0,0,0,0,0,0,0,0,0100000000,256
6.82,0.73,21.85,24.55,73.3,485,1,0,1,0,0,0,1,0,0,0,1010001000,648
7.07,1.18,17.45,22.31,62.9,416,0,0,0,0,0,0,1,0,0,0,0000001000,8
5.98,0.61,25.12,15.87,71.4,900,1,1,0,0,0,0,0,0,0,0,1100000000,768
6.86,0.43,21.58,24.02,78.1,1006,0,0,1,1,0,0,1,0,1,0,0011001010,202
5.6,0.93,17.52,28.36,59.0,1008,1,0,1,1,0,1,0,1,0,0,1011010100,724
5.33,0.78,25.0,25.49,76.1,338,1,1,1,0,0,0,0,1,0,0,1110000100,900
5.4,0.47,18.58,16.5,82.5,802,0,0,0,0,1,0,0,1,1,0,0000100110,38
5.36,1.37,16.66,26.09,76.0,373,0,0,1,0,0,0,0,1,0,1,0010000101,133
5.6,0.48,20.76,23.01,76.4,368,1,0,0,0,0,0,0,1,1,0,1000000110,518
7.0,0.64,22.04,23.74,70.5,964,1,1,0,0,0,0,1,0,0,0,1100001000,776
6.26,0.82,21.23,26.49,84.1,964,0,0,1,0,1,0,0,0,0,0,0010100000,160
7.13,1.2,16.34,28.9,74.8,504,1,0,1,0,0,0,1,0,0,0,1010001000,648
6.07,1.43,24.73,23.05,75.6,784,1,1,0,0,0,0,0,0,0,1,1100000001,769
5.52,1.06,17.05,22.28,85.6,416,1,0,0,0,1,0,0,1,0,0,1000100100,548
6.55,1.21,18.24,22.52,76.2,662,0,0,0,0,0,0,1,0,0,1,0000001001,9
6.2,1.48,23.09,16.69,68.3,923,1,1,0,0,0,0,0,0,0,1,1100000001,769
6.4,0.72,17.85,24.11,81.9,670,1,0,1,0,1,0,0,0,0,0,1010100000,672
6.89,0.51,20.45,15.5,74.2,934,0,0,0,0,0,0,1,0,1,0,0000001010,10
5.34,0.93,22.7,16.27,85.2,973,0,1,0,0,1,0,0,1,0,0,0100100100,292
7.19,1.45,24.13,28.57,67.5,506,1,1,1,0,0,0,1,0,0,1,1110001001,905
6.3,0.81,19.44,17.91,66.9,546,0,0,0,0,0,0,0,0,0,0,0000000000,0
7.1,0.8,22.18,17.43,88.6,539,1,1,0,0,1,0,1,0,0,0,1100101000,808
6.15,1.27,19.55,22.78,62.7,319,1,0,0,0,0,0,0,0,0,1,1000000001,513
6.55,0.41,17.75,16.98,55.7,881,1,0,0,0,0,1,1,0,1,0,1000011010,538
6.44,1.22,19.57,18.71,63.3,1109,1,0,0,1,0,0,0,0,0,1,1001000001,577
5.5,1.45,22.12,16.14,72.4,746,0,1,0,0,0,0,0,1,0,1,0100000101,261
6.23,1.37,22.42,19.88,79.0,784,0,1,0,0,0,0,0,0,0,1,0100000001,257
5.58,0.9,16.65,21.22,57.0,326,0,0,0,0,0,1,0,1,0,0,0000010100,20
5.59,0.41,20.71,19.62,74.6,648,1,0,0,0,0,0,0,1,1,0,1000000110,518
6.2,0.51,25.72,19.7,61.0,886,1,1,0,0,0,0,0,0,1,0,1100000010,770
5.81,0.5,18.97,19.24,75.5,528,0,0,0,0,0,0,0,0,1,0,0000000010,2
6.47,1.1,18.15,16.88,58.8,827,0,0,0,0,0,1,0,0,0,0,0000010000,16
7.08,1.1,22.2,20.98,56.8,590,0,1,0,0,0,1,1,0,0,0,0100011000,280
6.63,1.44,22.53,16.16,89.9,387,0,1,0,0,1,0,1,0,0,1,0100101001,297
6.18,0.62,23.67,25.15,65.7,834,0,1,1,0,0,0,0,0,0,0,0110000000,384
5.98,0.72,18.91,15.77,57.9,584,1,0,0,0,0,1,0,0,0,0,1000010000,528
6.54,0.5,21.98,18.09,87.1,1068,1,0,0,1,1,0,1,0,1,0,1001101010,618
6.76,0.7,16.65,15.88,60.9,1120,0,0,0,1,0,0,1,0,0,0,0001001000,72
5.56,1.37,17.62,27.87,60.4,1043,0,0,1,1,0,0,0,1,0,1,0011000101,197
5.9,0.65,18.81,16.55,66.0,901,1,0,0,0,0,0,0,0,0,0,1000000000,512
5.64,0.69,21.95,19.51,70.4,497,0,0,0,0,0,0,0,1,0,0,0000000100,4
5.58,0.58,25.29,23.14,82.9,1195,0,1,0,1,1,0,0,1,1,0,0101100110,358
7.04,0.83,15.65,25.31,76.1,328,1,0,1,0,0,0,1,0,0,0,1010001000,648
5.63,0.78,25.54,22.47,71.3,1130,1,1,0,1,0,0,0,1,0,0,1101000100,836
5.61,0.85,23.66,22.66,61.8,1092,1,1,0,1,0,0,0,1,0,0,1101000100,836
5.39,0.95,17.14,24.1,68.5,867,0,0,1,0,0,0,0,1,0,0,0010000100,132
5.88,1.06,25.88,21.84,70.1,422,1,1,0,0,0,0,0,0,0,0,1100000000,768
5.77,1.34,18.04,19.19,58.1,360,1,0,0,0,0,1,0,1,0,1,1000010101,533
6.46,1.43,15.54,21.99,72.5,794,0,0,0,0,0,0,0,0,0,1,0000000001,1
6.59,0.8,21.44,21.5,58.9,1006,0,0,0,1,0,1,1,0,0,0,0001011000,88
6.62,1.4,23.45,21.78,69.5,306,1,1,0,0,0,0,1,0,0,1,1100001001,777
5.67,1.38,23.64,19.46,85.3,666,1,1,0,0,1,0,0,1,0,1,1100100101,805
6.63,0.45,16.5,18.52,87.3,903,0,0,0,0,1,0,1,0,1,0,0000101010,42
5.62,0.9,21.04,18.59,75.8,1177,1,0,0,1,0,0,0,1,0,0,1001000100,580
5.5,1.33,20.11,21.42,68.0,553,1,0,0,0,0,0,0,1,0,1,1000000101,517
5.81,0.72,23.39,22.61,77.9,989,0,1,0,0,0,0,0,0,0,0,0100000000,256
5.37,0.47,19.12,18.22,68.5,445,1,0,0,0,0,0,0,1,1,0,1000000110,518
5.6,1.06,25.48,28.86,69.7,943,0,1,1,0,0,0,0,1,0,0,0110000100,388
5.49,0.95,15.31,26.71,84.1,497,1,0,1,0,1,0,0,1,0,0,1010100100,676
6.46,0.49,23.26,27.22,56.4,442,1,1,1,0,0,1,0,0,1,0,1110010010,914
5.7,1.01,17.35,20.08,80.7,570,0,0,0,0,1,0,0,1,0,0,0000100100,36
6.2,1.05,16.06,19.76,65.6,308,1,0,0,0,0,0,0,0,0,0,1000000000,512
6.04,0.89,22.99,28.67,68.5,897,0,1,1,0,0,0,0,0,0,0,0110000000,384
7.11,0.43,25.34,15.47,89.3,493,0,1,0,0,1,0,1,0,1,0,0100101010,298
7.18,0.84,19.52,20.95,72.8,993,1,0,0,0,0,0,1,0,0,0,1000001000,520
5.6,0.43,25.27,28.02,61.5,853,1,1,1,0,0,0,0,1,1,0,1110000110,902
5.48,1.25,20.02,19.22,70.7,888,0,0,0,0,0,0,0,1,0,1,0000000101,5
5.37,0.59,22.93,20.81,88.5,386,0,1,0,0,1,0,0,1,1,0,0100100110,294
5.82,0.69,21.81,20.79,63.2,564,1,0,0,0,0,0,0,0,0,0,1000000000,512
5.67,1.19,24.54,28.2,72.9,486,0,1,1,0,0,0,0,1,0,0,0110000100,388
5.65,0.75,19.51,27.51,83.6,789,1,0,1,0,1,0,0,1,0,0,1010100100,676
6.29,0.99,17.3,23.49,81.5,654,1,0,0,0,1,0,0,0,0,0,1000100000,544
6.51,1.5,18.38,17.04,70.6,430,1,0,0,0,0,0,1,0,0,1,1000001001,521
7.13,1.37,17.03,24.62,86.4,899,1,0,1,0,1,0,1,0,0,1,1010101001,681
6.11,0.66,15.25,26.09,64.9,625,0,0,1,0,0,0,0,0,0,0,0010000000,128
6.22,0.94,20.17,21.26,83.1,1070,1,0,0,1,1,0,0,0,0,0,1001100000,608
6.86,0.85,24.07,28.99,87.3,654,0,1,1,0,1,0,1,0,0,0,0110101000,424
5.39,1.48,22.94,20.55,85.2,448,0,1,0,0,1,0,0,1,0,1,0100100101,293
5.6,0.67,15.71,20.17,62.0,758,1,0,0,0,0,0,0,1,0,0,1000000100,516
6.68,1.3,21.02,18.52,62.6,442,1,0,0,0,0,0,1,0,0,1,1000001001,521
5.5,1.37,16.01,23.29,79.9,1022,1,0,0,1,0,0,0,1,0,1,1001000101,581
6.77,1.41,17.54,15.6,65.8,1182,0,0,0,1,0,0,1,0,0,1,0001001001,73
5.58,0.42,21.51,18.44,57.8,800,0,0,0,0,0,1,0,1,1,0,0000010110,22
5.51,1.43,23.12,22.59,70.3,981,0,1,0,0,0,0,0,1,0,1,0100000101,261
5.76,0.42,18.23,18.14,81.1,999,0,0,0,0,1,0,0,1,1,0,0000100110,38
6.81,0.75,23.59,23.46,72.3,1166,0,1,0,1,0,0,1,0,0,0,0101001000,328
6.39,0.57,16.6,16.66,58.1,352,0,0,0,0,0,1,0,0,1,0,0000010010,18
5.37,1.2,19.85,16.25,68.5,836,1,0,0,0,0,0,0,1,0,0,1000000100,516
5.6,1.14,25.79,17.66,65.7,713,0,1,0,0,0,0,0,1,0,0,0100000100,260
6.42,1.02,15.58,25.48,66.3,808,1,0,1,0,0,0,0,0,0,0,1010000000,640
6.62,1.16,24.39,17.31,85.6,902,1,1,0,0,1,0,1,0,0,0,1100101000,808
6.52,0.94,25.28,27.71,66.2,828,0,1,1,0,0,0,1,0,0,0,0110001000,392
6.36,0.64,17.42,20.68,72.9,824,0,0,0,0,0,0,0,0,0,0,0000000000,0
6.04,0.96,22.9,26.19,74.0,598,1,1,1,0,0,0,0,0,0,0,1110000000,896
5.4,0.75,24.18,20.88,68.8,1129,1,1,0,1,0,0,0,1,0,0,1101000100,836
6.73,1.23,20.46,23.75,86.5,1038,0,0,0,1,1,0,1,0,0,1,0001101001,105
7.07,1.1,22.88,18.19,86.8,1012,1,1,0,1,1,0,1,0,0,0,1101101000,872
6.8,1.5,20.11,25.69,81.8,1156,0,0,1,1,1,0,1,0,0,1,0011101001,233
5.8,0.91,21.14,16.29,89.3,700,1,0,0,0,1,0,0,0,0,0,1000100000,544
6.62,0.89,23.8,24.54,67.8,563,0,1,1,0,0,0,1,0,0,0,0110001000,392
6.13,1.12,24.54,28.67,77.7,1127,1,1,1,1,0,0,0,0,0,0,1111000000,960
5.76,1.5,25.4,21.51,75.8,384,0,1,0,0,0,0,0,1,0,1,0100000101,261
7.17,1.45,22.14,16.57,68.3,705,0,1,0,0,0,0,1,0,0,1,0100001001,265
6.58,0.59,24.82,24.62,55.7,736,1,1,1,0,0,1,1,0,1,0,1110011010,922
6.68,1.11,16.41,25.12,69.2,473,1,0,1,0,0,0,1,0,0,0,1010001000,648
5.43,1.49,24.02,17.78,87.0,482,1,1,0,0,1,0,0,1,0,1,1100100101,805
6.46,0.94,18.94,27.5,83.6,1052,1,0,1,1,1,0,0,0,0,0,1011100000,736
5.6,1.28,22.07,26.57,59.1,640,0,1,1,0,0,1,0,1,0,1,0110010101,405
6.18,1.29,16.18,17.4,66.1,1176,0,0,0,1,0,0,0,0,0,1,0001000001,65
7.13,1.49,17.86,27.29,58.5,309,0,0,1,0,0,1,1,0,0,1,0010011001,153
6.31,0.58,22.3,24.23,69.0,392,0,1,1,0,0,0,0,0,1,0,0110000010,386
6.95,0.48,18.16,22.68,89.4,616,0,0,0,0,1,0,1,0,1,0,0000101010,42
5.97,1.24,18.04,25.73,84.3,760,1,0,1,0,1,0,0,0,0,1,1010100001,673
5.82,0.55,19.9,25.04,70.7,797,1,0,1,0,0,0,0,0,1,0,1010000010,642
6.06,0.55,18.93,17.85,67.6,1190,0,0,0,1,0,0,0,0,1,0,0001000010,66
5.95,0.59,24.9,26.75,55.4,1076,0,1,1,1,0,1,0,0,1,0,0111010010,466
5.94,0.99,16.76,26.73,70.3,537,0,0,1,0,0,0,0,0,0,0,0010000000,128
6.86,1.35,19.43,25.23,60.7,1095,0,0,1,1,0,0,1,0,0,1,0011001001,201
5.69,0.5,23.51,26.61,59.5,1182,1,1,1,1,0,1,0,1,1,0,1111010110,982
6.09,1.1,17.69,20.9,79.8,539,0,0,0,0,0,0,0,0,0,0,0000000000,0
7.02,1.33,17.47,22.49,82.3,751,0,0,0,0,1,0,1,0,0,1,0000101001,41
5.56,0.73,22.33,22.51,64.4,648,1,1,0,0,0,0,0,1,0,0,1100000100,772
6.07,0.5,22.72,26.59,77.9,1110,0,1,1,1,0,0,0,0,1,0,0111000010,450
5.66,0.98,24.11,23.55,65.9,526,1,1,0,0,0,0,0,1,0,0,1100000100,772
6.54,1.38,20.64,26.73,60.4,584,1,0,1,0,0,0,1,0,0,1,1010001001,649
5.93,0.44,22.75,21.28,58.0,525,1,1,0,0,0,1,0,0,1,0,1100010010,786
6.4,0.8,18.09,22.32,76.9,987,1,0,0,0,0,0,0,0,0,0,1000000000,512
6.55,0.95,25.07,18.74,69.1,781,0,1,0,0,0,0,1,0,0,0,0100001000,264
5.52,0.41,18.74,20.71,55.2,344,1,0,0,0,0,1,0,1,1,0,1000010110,534
5.93,0.92,18.79,26.33,61.9,941,1,0,1,0,0,0,0,0,0,0,1010000000,640
7.16,1.09,17.7,28.37,72.2,844,1,0,1,0,0,0,1,0,0,0,1010001000,648
6.51,1.1,17.17,18.4,70.9,774,0,0,0,0,0,0,1,0,0,0,0000001000,8
5.63,0.56,24.16,20.19,68.9,435,0,1,0,0,0,0,0,1,1,0,0100000110,262
6.15,0.45,23.67,15.82,75.5,570,0,1,0,0,0,0,0,0,1,0,0100000010,258
5.53,0.86,20.73,21.13,56.7,924,0,0,0,0,0,1,0,1,0,0,0000010100,20
6.45,1.33,24.28,22.63,79.8,807,1,1,0,0,0,0,0,0,0,1,1100000001,769
6.98,0.45,22.88,19.34,74.4,336,1,1,0,0,0,0,1,0,1,0,1100001010,778
6.0,0.84,18.2,25.13,89.9,515,1,0,1,0,1,0,0,0,0,0,1010100000,672
5.59,0.64,22.28,16.59,63.7,983,0,1,0,0,0,0,0,1,0,0,0100000100,260
6.55,1.05,23.57,25.82,60.9,501,0,1,1,0,0,0,1,0,0,0,0110001000,392
6.02,0.82,17.46,15.51,81.5,346,0,0,0,0,1,0,0,0,0,0,0000100000,32
6.73,0.77,17.36,19.42,80.0,811,0,0,0,0,0,0,1,0,0,0,0000001000,8
5.74,0.6,19.4,27.14,84.6,1065,0,0,1,1,1,0,0,1,0,0,0011100100,228
5.58,0.81,21.1,23.83,64.1,1118,1,0,0,1,0,0,0,1,0,0,1001000100,580
6.45,1.26,20.17,24.14,62.1,584,1,0,1,0,0,0,0,0,0,1,1010000001,641
5.78,0.69,21.14,21.42,57.5,1155,0,0,0,1,0,1,0,1,0,0,0001010100,84
6.86,1.16,16.13,27.49,61.8,1157,0,0,1,1,0,0,1,0,0,0,0011001000,200
5.94,0.48,23.46,22.91,75.2,420,0,1,0,0,0,0,0,0,1,0,0100000010,258
7.04,1.46,25.03,19.79,62.0,775,0,1,0,0,0,0,1,0,0,1,0100001001,265
5.76,0.93,17.07,18.85,76.4,946,0,0,0,0,0,0,0,1,0,0,0000000100,4
5.72,1.08,22.78,23.92,62.6,833,0,1,0,0,0,0,0,1,0,0,0100000100,260
6.85,1.23,17.61,25.57,67.9,468,0,0,1,0,0,0,1,0,0,1,0010001001,137
5.72,0.71,18.75,26.75,63.6,565,0,0,1,0,0,0,0,1,0,0,0010000100,132
5.67,1.03,25.04,24.25,81.7,992,1,1,1,0,1,0,0,1,0,0,1110100100,932
5.61,0.64,24.93,26.49,63.1,343,1,1,1,0,0,0,0,1,0,0,1110000100,900
6.99,0.44,22.86,19.58,83.7,832,1,1,0,0,1,0,1,0,1,0,1100101010,810
6.21,0.87,18.12,15.38,81.5,896,1,0,0,0,1,0,0,0,0,0,1000100000,544
6.33,0.43,22.24,16.78,83.8,1156,1,1,0,1,1,0,0,0,1,0,1101100010,866
5.42,0.51,21.86,16.94,62.0,1199,0,0,0,1,0,0,0,1,1,0,0001000110,70
6.06,1.26,16.98,17.5,73.7,424,1,0,0,0,0,0,0,0,0,1,1000000001,513
6.01,0.48,23.02,16.93,57.1,786,0,1,0,0,0,1,0,0,1,0,0100010010,274
6.33,0.56,18.95,17.02,70.0,865,1,0,0,0,0,0,0,0,1,0,1000000010,514
6.18,1.09,18.67,20.88,74.6,1145,1,0,0,1,0,0,0,0,0,0,1001000000,576
6.0,1.48,18.6,17.11,88.6,1200,0,0,0,1,1,0,0,0,0,1,0001100001,97
6.24,0.75,22.74,22.27,82.0,793,0,1,0,0,1,0,0,0,0,0,0100100000,288
5.95,1.39,22.09,23.96,77.0,452,1,1,0,0,0,0,0,0,0,1,1100000001,769
5.47,0.89,25.09,27.14,59.4,780,1,1,1,0,0,1,0,1,0,0,1110010100,916
6.08,1.42,24.94,16.91,71.5,366,1,1,0,0,0,0,0,0,0,1,1100000001,769
6.52,0.94,16.53,25.73,62.5,835,0,0,1,0,0,0,1,0,0,0,0010001000,136
6.67,1.06,16.72,21.76,82.5,790,0,0,0,0,1,0,1,0,0,0,0000101000,40
6.72,0.7,23.92,28.62,71.9,630,0,1,1,0,0,0,1,0,0,0,0110001000,392
5.98,1.31,24.62,22.28,86.4,1096,0,1,0,1,1,0,0,0,0,1,0101100001,353
5.49,0.64,23.13,15.98,62.6,332,0,1,0,0,0,0,0,1,0,0,0100000100,260
6.63,0.43,15.42,25.35,63.0,1037,1,0,1,1,0,0,1,0,1,0,1011001010,714
6.57,1.49,19.62,27.15,87.4,782,0,0,1,0,1,0,1,0,0,1,0010101001,169
6.66,0.89,20.86,24.3,66.6,816,1,0,1,0,0,0,1,0,0,0,1010001000,648
5.84,0.93,17.71,23.5,87.7,995,0,0,0,0,1,0,0,0,0,0,0000100000,32
6.38,1.39,21.5,15.31,69.9,442,1,0,0,0,0,0,0,0,0,1,1000000001,513
6.67,1.2,18.12,24.59,82.8,411,0,0,1,0,1,0,1,0,0,0,0010101000,168
6.32,0.42,25.64,17.57,61.4,608,0,1,0,0,0,0,0,0,1,0,0100000010,258
6.99,0.95,24.67,17.19,69.1,1084,0,1,0,1,0,0,1,0,0,0,0101001000,328
6.12,0.71,15.57,16.87,84.7,449,1,0,0,0,1,0,0,0,0,0,1000100000,544
6.76,0.4,19.7,16.05,89.3,514,1,0,0,0,1,0,1,0,1,0,1000101010,554
5.42,0.5,17.66,24.7,55.8,805,0,0,1,0,0,1,0,1,1,0,0010010110,150
6.46,1.37,21.89,23.95,62.4,1074,1,0,0,1,0,0,0,0,0,1,1001000001,577
6.08,1.25,15.91,15.09,74.3,1117,1,0,0,1,0,0,0,0,0,1,1001000001,577
6.9,0.6,21.88,27.83,55.4,764,0,0,1,0,0,1,1,0,0,0,0010011000,152
5.53,1.11,25.24,27.07,79.7,618,0,1,1,0,0,0,0,1,0,0,0110000100,388
5.98,0.95,21.09,25.77,59.4,477,0,0,1,0,0,1,0,0,0,0,0010010000,144
6.52,1.38,18.91,15.49,60.0,735,1,0,0,0,0,0,1,0,0,1,1000001001,521
5.62,1.13,22.06,17.02,62.4,687,0,1,0,0,0,0,0,1,0,0,0100000100,260
6.08,0.66,24.29,28.13,77.0,559,0,1,1,0,0,0,0,0,0,0,0110000000,384
5.99,0.64,23.02,23.39,73.4,566,0,1,0,0,0,0,0,0,0,0,0100000000,256
6.11,1.37,19.72,25.66,56.2,826,1,0,1,0,0,1,0,0,0,1,1010010001,657
7.12,0.98,18.66,21.75,78.9,831,0,0,0,0,0,0,1,0,0,0,0000001000,8
6.91,0.52,23.56,21.27,87.9,345,1,1,0,0,1,0,1,0,1,0,1100101010,810
7.02,0.42,24.98,15.88,72.4,761,1,1,0,0,0,0,1,0,1,0,1100001010,778
6.79,0.64,17.29,22.96,61.8,602,1,0,0,0,0,0,1,0,0,0,1000001000,520
6.24,1.41,23.07,19.64,85.6,412,0,1,0,0,1,0,0,0,0,1,0100100001,289
5.78,1.22,18.23,20.34,71.3,454,0,0,0,0,0,0,0,1,0,1,0000000101,5
5.64,0.89,17.69,24.7,89.5,603,0,0,1,0,1,0,0,1,0,0,0010100100,164
6.63,0.53,15.84,20.52,71.7,1095,1,0,0,1,0,0,1,0,1,0,1001001010,586
6.39,1.48,23.29,16.55,79.3,354,0,1,0,0,0,0,0,0,0,1,0100000001,257
6.92,1.31,22.14,17.34,63.2,854,1,1,0,0,0,0,1,0,0,1,1100001001,777
5.67,1.46,25.73,21.01,79.7,353,0,1,0,0,0,0,0,1,0,1,0100000101,261
5.96,0.81,16.96,23.33,66.0,474,0,0,0,0,0,0,0,0,0,0,0000000000,0
6.71,1.3,17.46,20.26,86.3,438,0,0,0,0,1,0,1,0,0,1,0000101001,41
6.4,1.19,25.51,15.79,64.0,768,1,1,0,0,0,0,0,0,0,0,1100000000,768
6.06,0.59,17.03,27.3,81.7,441,1,0,1,0,1,0,0,0,1,0,1010100010,674
6.88,1.33,21.27,20.21,73.6,449,0,0,0,0,0,0,1,0,0,1,0000001001,9
6.95,0.41,25.55,17.02,58.8,758,0,1,0,0,0,1,1,0,1,0,0100011010,282
5.81,1.05,25.39,27.21,61.2,815,0,1,1,0,0,0,0,0,0,0,0110000000,384
6.1,0.43,15.57,24.5,78.1,686,1,0,1,0,0,0,0,0,1,0,1010000010,642
6.17,0.65,16.06,26.68,62.8,900,1,0,1,0,0,0,0,0,0,0,1010000000,640
6.92,0.77,20.01,26.5,89.6,1196,1,0,1,1,1,0,1,0,0,0,1011101000,744
5.72,0.7,18.83,19.26,81.2,613,0,0,0,0,1,0,0,1,0,0,0000100100,36
6.64,0.53,23.97,25.65,83.1,808,0,1,1,0,1,0,1,0,1,0,0110101010,426
6.48,1.45,20.82,25.82,59.1,568,0,0,1,0,0,1,0,0,0,1,0010010001,145
6.99,0.6,15.39,27.65,78.5,335,0,0,1,0,0,0,1,0,0,0,0010001000,136
6.96,0.57,21.46,16.09,66.5,817,1,0,0,0,0,0,1,0,1,0,1000001010,522
6.0,1.24,17.39,27.12,81.3,468,0,0,1,0,1,0,0,0,0,1,0010100001,161
5.49,0.81,20.3,23.69,64.1,435,1,0,0,0,0,0,0,1,0,0,1000000100,516
5.42,1.07,21.74,22.34,85.3,1112,1,0,0,1,1,0,0,1,0,0,1001100100,612
6.51,1.14,17.22,15.66,74.4,1175,1,0,0,1,0,0,1,0,0,0,1001001000,584
7.17,1.39,16.8,19.31,62.7,458,1,0,0,0,0,0,1,0,0,1,1000001001,521
5.55,1.12,17.63,28.87,73.6,1036,1,0,1,1,0,0,0,1,0,0,1011000100,708
5.72,1.37,17.99,19.44,71.2,865,0,0,0,0,0,0,0,1,0,1,0000000101,5
6.1,1.19,15.47,20.8,59.3,874,1,0,0,0,0,1,0,0,0,0,1000010000,528
7.14,1.18,17.54,18.28,75.6,581,0,0,0,0,0,0,1,0,0,0,0000001000,8
5.97,0.42,19.24,18.02,65.6,566,0,0,0,0,0,0,0,0,1,0,0000000010,2
7.08,1.09,25.57,25.89,89.5,355,0,1,1,0,1,0,1,0,0,0,0110101000,424
6.77,1.14,24.65,24.0,72.9,1155,0,1,0,1,0,0,1,0,0,0,0101001000,328
7.18,0.76,16.06,15.61,70.0,802,0,0,0,0,0,0,1,0,0,0,0000001000,8
5.35,1.43,15.4,25.05,77.6,693,0,0,1,0,0,0,0,1,0,1,0010000101,133
7.07,1.05,17.21,20.65,89.5,1124,1,0,0,1,1,0,1,0,0,0,1001101000,616
7.12,1.14,19.36,27.33,66.5,820,1,0,1,0,0,0,1,0,0,0,1010001000,648
6.05,1.04,15.01,22.54,67.9,873,1,0,0,0,0,0,0,0,0,0,1000000000,512
7.03,1.25,22.36,18.52,79.0,576,0,1,0,0,0,0,1,0,0,1,0100001001,265
5.52,1.04,21.33,27.38,68.7,1065,0,0,1,1,0,0,0,1,0,0,0011000100,196
6.58,1.39,24.54,25.96,55.4,565,1,1,1,0,0,1,1,0,0,1,1110011001,921
6.73,1.19,18.57,23.27,72.0,867,0,0,0,0,0,0,1,0,0,0,0000001000,8
7.03,1.31,23.79,19.87,86.7,448,1,1,0,0,1,0,1,0,0,1,1100101001,809
6.83,0.69,16.33,18.68,80.9,617,1,0,0,0,1,0,1,0,0,0,1000101000,552
6.82,1.28,17.74,18.58,59.2,983,0,0,0,0,0,1,1,0,0,1,0000011001,25
6.99,0.98,18.76,27.26,76.3,692,0,0,1,0,0,0,1,0,0,0,0010001000,136
6.33,1.25,16.03,23.42,82.0,870,0,0,0,0,1,0,0,0,0,1,0000100001,33
6.84,0.68,22.14,18.52,71.2,1017,1,1,0,1,0,0,1,0,0,0,1101001000,840
5.44,0.73,17.26,28.65,55.4,1159,0,0,1,1,0,1,0,1,0,0,0011010100,212
6.03,0.72,17.57,25.23,58.7,754,1,0,1,0,0,1,0,0,0,0,1010010000,656
5.92,1.2,18.39,21.47,80.7,975,1,0,0,0,1,0,0,0,0,0,1000100000,544
6.41,1.18,24.75,20.52,84.9,1137,1,1,0,1,1,0,0,0,0,0,1101100000,864
5.95,0.79,23.15,15.36,89.6,869,0,1,0,0,1,0,0,0,0,0,0100100000,288
6.98,1.45,24.92,22.46,77.3,618,0,1,0,0,0,0,1,0,0,1,0100001001,265
6.13,0.92,16.05,26.34,87.2,310,0,0,1,0,1,0,0,0,0,0,0010100000,160
5.44,1.33,20.66,24.49,84.0,1117,1,0,1,1,1,0,0,1,0,1,1011100101,741
5.78,1.1,18.39,16.31,77.6,981,0,0,0,0,0,0,0,1,0,0,0000000100,4
7.07,1.04,24.37,23.78,65.3,1053,0,1,0,1,0,0,1,0,0,0,0101001000,328
7.05,0.58,17.6,21.18,57.2,1178,1,0,0,1,0,1,1,0,1,0,1001011010,602
6.64,0.92,22.13,21.21,58.2,925,0,1,0,0,0,1,1,0,0,0,0100011000,280
6.61,0.58,19.49,28.77,79.9,934,0,0,1,0,0,0,1,0,1,0,0010001010,138
5.52,1.3,17.69,28.23,60.8,1050,0,0,1,1,0,0,0,1,0,1,0011000101,197
5.58,1.24,19.59,26.86,61.2,883,1,0,1,0,0,0,0,1,0,1,1010000101,645
6.71,1.12,17.53,20.06,80.3,532,0,0,0,0,1,0,1,0,0,0,0000101000,40
5.78,0.66,20.1,16.67,73.6,568,0,0,0,0,0,0,0,1,0,0,0000000100,4
